Year,Month,SSN,Deviation,Date,Monthly Anomaly,CO2,Volcanic Activity,volcano_name,eruption_number,eruption_category
1958,4,196.0,50.5,1958-04-01,0.138,315.0604415336465,1,Nyamuragira,14065,Confirmed Eruption
1958,4,196.0,50.5,1958-04-01,0.138,315.0604415336465,1,Tolbachik,19310,Confirmed Eruption
1958,4,196.0,50.5,1958-04-01,0.138,315.0604415336465,1,Mahawu,16469,Confirmed Eruption
1958,4,196.0,50.5,1958-04-01,0.138,315.0604415336465,1,Rumble III,14671,Confirmed Eruption
1958,4,196.0,50.5,1958-04-01,0.138,315.0604415336465,1,Sangeang Api,16248,Confirmed Eruption
1958,4,196.0,50.5,1958-04-01,0.138,315.0604415336465,1,Moyorodake [Medvezhia],18764,Confirmed Eruption
1958,4,196.0,50.5,1958-04-01,0.138,315.0604415336465,1,Myojinsho,18320,Confirmed Eruption
1958,4,196.0,50.5,1958-04-01,0.138,315.0604415336465,1,Poas,11166,Confirmed Eruption
1958,4,196.0,50.5,1958-04-01,0.138,315.0604415336465,1,Fukutoku-Oka-no-Ba,18454,Uncertain Eruption
1958,4,196.0,50.5,1958-04-01,0.138,315.0604415336465,1,Marapi,15461,Confirmed Eruption
1958,4,196.0,50.5,1958-04-01,0.138,315.0604415336465,1,"Fournaise, Piton de la",14355,Confirmed Eruption
1958,4,196.0,50.5,1958-04-01,0.138,315.0604415336465,1,Chikurachki,18849,Confirmed Eruption
1958,4,196.0,50.5,1958-04-01,0.138,315.0604415336465,1,Bezymianny,19339,Confirmed Eruption
1958,4,196.0,50.5,1958-04-01,0.138,315.0604415336465,1,Klyuchevskoy,19448,Confirmed Eruption
1958,4,196.0,50.5,1958-04-01,0.138,315.0604415336465,1,Pavlof,20135,Confirmed Eruption
1958,4,196.0,50.5,1958-04-01,0.138,315.0604415336465,1,Langila,14989,Confirmed Eruption
1958,4,196.0,50.5,1958-04-01,0.138,315.0604415336465,1,Slamet,13398,Confirmed Eruption
1958,4,196.0,50.5,1958-04-01,0.138,315.0604415336465,1,Izu-Oshima,18229,Confirmed Eruption
1958,4,196.0,50.5,1958-04-01,0.138,315.0604415336465,1,Bam,14888,Confirmed Eruption
1958,4,196.0,50.5,1958-04-01,0.138,315.0604415336465,1,Akan,18693,Confirmed Eruption
1958,4,196.0,50.5,1958-04-01,0.138,315.0604415336465,1,Lokon-Empung,16446,Confirmed Eruption
1958,4,196.0,50.5,1958-04-01,0.138,315.0604415336465,1,"Lengai, Ol Doinyo",14018,Confirmed Eruption
1958,4,196.0,50.5,1958-04-01,0.138,315.0604415336465,1,Ulawun,15047,Confirmed Eruption
1958,4,196.0,50.5,1958-04-01,0.138,315.0604415336465,1,Bezymianny,19338,Confirmed Eruption
1958,4,196.0,50.5,1958-04-01,0.138,315.0604415336465,1,Tupungatito,20739,Confirmed Eruption
1958,5,175.3,48.1,1958-05-01,0.125,315.083555089021,1,Kusatsu-Shiranesan,17841,Confirmed Eruption
1958,5,175.3,48.1,1958-05-01,0.125,315.083555089021,1,Tofua,14750,Confirmed Eruption
1958,5,175.3,48.1,1958-05-01,0.125,315.083555089021,1,Bezymianny,19340,Confirmed Eruption
1958,5,175.3,48.1,1958-05-01,0.125,315.083555089021,1,Whakaari/White Island,14477,Confirmed Eruption
1958,5,175.3,48.1,1958-05-01,0.125,315.083555089021,1,Kavachi,15154,Confirmed Eruption
1958,5,175.3,48.1,1958-05-01,0.125,315.083555089021,1,Ambrym,15268,Confirmed Eruption
1958,5,175.3,48.1,1958-05-01,0.125,315.083555089021,1,Etna,13792,Confirmed Eruption
1958,5,175.3,48.1,1958-05-01,0.125,315.083555089021,1,Reventador,11441,Confirmed Eruption
1958,5,175.3,48.1,1958-05-01,0.125,315.083555089021,1,Villarrica,12160,Confirmed Eruption
1958,5,175.3,48.1,1958-05-01,0.125,315.083555089021,1,Tongariro,14596,Confirmed Eruption
1958,5,175.3,48.1,1958-05-01,0.125,315.083555089021,1,Marapi,15462,Confirmed Eruption
1958,5,175.3,48.1,1958-05-01,0.125,315.083555089021,1,Kuwae,15341,Confirmed Eruption
1958,5,175.3,48.1,1958-05-01,0.125,315.083555089021,1,Tokachidake,18655,Confirmed Eruption
1958,5,175.3,48.1,1958-05-01,0.125,315.083555089021,1,Asamayama,17801,Confirmed Eruption
1958,5,175.3,48.1,1958-05-01,0.125,315.083555089021,1,Krakatau,15606,Confirmed Eruption
1958,5,175.3,48.1,1958-05-01,0.125,315.083555089021,1,Epi,15327,Confirmed Eruption
1958,5,175.3,48.1,1958-05-01,0.125,315.083555089021,1,Fernandina,11663,Confirmed Eruption
1958,5,175.3,48.1,1958-05-01,0.125,315.083555089021,1,Slamet,13399,Confirmed Eruption
1958,5,175.3,48.1,1958-05-01,0.125,315.083555089021,1,Bam,14889,Confirmed Eruption
1958,5,175.3,48.1,1958-05-01,0.125,315.083555089021,1,Fukujin,18433,Uncertain Eruption
1958,5,175.3,48.1,1958-05-01,0.125,315.083555089021,1,Okmok,19846,Confirmed Eruption
1958,5,175.3,48.1,1958-05-01,0.125,315.083555089021,1,Nyamuragira,14065,Confirmed Eruption
1958,5,175.3,48.1,1958-05-01,0.125,315.083555089021,1,Tolbachik,19310,Confirmed Eruption
1958,5,175.3,48.1,1958-05-01,0.125,315.083555089021,1,Mahawu,16469,Confirmed Eruption
1958,5,175.3,48.1,1958-05-01,0.125,315.083555089021,1,Rumble III,14671,Confirmed Eruption
1958,5,175.3,48.1,1958-05-01,0.125,315.083555089021,1,Sangeang Api,16248,Confirmed Eruption
1958,5,175.3,48.1,1958-05-01,0.125,315.083555089021,1,Moyorodake [Medvezhia],18764,Confirmed Eruption
1958,5,175.3,48.1,1958-05-01,0.125,315.083555089021,1,Myojinsho,18320,Confirmed Eruption
1958,5,175.3,48.1,1958-05-01,0.125,315.083555089021,1,Poas,11166,Confirmed Eruption
1958,5,175.3,48.1,1958-05-01,0.125,315.083555089021,1,Fukutoku-Oka-no-Ba,18454,Uncertain Eruption
1958,5,175.3,48.1,1958-05-01,0.125,315.083555089021,1,Marapi,15461,Confirmed Eruption
1958,5,175.3,48.1,1958-05-01,0.125,315.083555089021,1,"Fournaise, Piton de la",14355,Confirmed Eruption
1958,5,175.3,48.1,1958-05-01,0.125,315.083555089021,1,Chikurachki,18849,Confirmed Eruption
1958,5,175.3,48.1,1958-05-01,0.125,315.083555089021,1,Bezymianny,19339,Confirmed Eruption
1958,5,175.3,48.1,1958-05-01,0.125,315.083555089021,1,Klyuchevskoy,19448,Confirmed Eruption
1958,5,175.3,48.1,1958-05-01,0.125,315.083555089021,1,Pavlof,20135,Confirmed Eruption
1958,5,175.3,48.1,1958-05-01,0.125,315.083555089021,1,Langila,14989,Confirmed Eruption
1958,5,175.3,48.1,1958-05-01,0.125,315.083555089021,1,Slamet,13398,Confirmed Eruption
1958,5,175.3,48.1,1958-05-01,0.125,315.083555089021,1,Izu-Oshima,18229,Confirmed Eruption
1958,5,175.3,48.1,1958-05-01,0.125,315.083555089021,1,Bam,14888,Confirmed Eruption
1958,5,175.3,48.1,1958-05-01,0.125,315.083555089021,1,Akan,18693,Confirmed Eruption
1958,5,175.3,48.1,1958-05-01,0.125,315.083555089021,1,Lokon-Empung,16446,Confirmed Eruption
1958,5,175.3,48.1,1958-05-01,0.125,315.083555089021,1,"Lengai, Ol Doinyo",14018,Confirmed Eruption
1958,5,175.3,48.1,1958-05-01,0.125,315.083555089021,1,Ulawun,15047,Confirmed Eruption
1958,5,175.3,48.1,1958-05-01,0.125,315.083555089021,1,Bezymianny,19338,Confirmed Eruption
1958,5,175.3,48.1,1958-05-01,0.125,315.083555089021,1,Tupungatito,20739,Confirmed Eruption
1958,6,171.5,35.5,1958-06-01,-0.376,315.1081715733668,1,Kusatsu-Shiranesan,17841,Confirmed Eruption
1958,6,171.5,35.5,1958-06-01,-0.376,315.1081715733668,1,Tofua,14750,Confirmed Eruption
1958,6,171.5,35.5,1958-06-01,-0.376,315.1081715733668,1,Bezymianny,19340,Confirmed Eruption
1958,6,171.5,35.5,1958-06-01,-0.376,315.1081715733668,1,Whakaari/White Island,14477,Confirmed Eruption
1958,6,171.5,35.5,1958-06-01,-0.376,315.1081715733668,1,Kavachi,15154,Confirmed Eruption
1958,6,171.5,35.5,1958-06-01,-0.376,315.1081715733668,1,Ambrym,15268,Confirmed Eruption
1958,6,171.5,35.5,1958-06-01,-0.376,315.1081715733668,1,Etna,13792,Confirmed Eruption
1958,6,171.5,35.5,1958-06-01,-0.376,315.1081715733668,1,Reventador,11441,Confirmed Eruption
1958,6,171.5,35.5,1958-06-01,-0.376,315.1081715733668,1,Villarrica,12160,Confirmed Eruption
1958,6,171.5,35.5,1958-06-01,-0.376,315.1081715733668,1,Tongariro,14596,Confirmed Eruption
1958,6,171.5,35.5,1958-06-01,-0.376,315.1081715733668,1,Marapi,15462,Confirmed Eruption
1958,6,171.5,35.5,1958-06-01,-0.376,315.1081715733668,1,Kuwae,15341,Confirmed Eruption
1958,6,171.5,35.5,1958-06-01,-0.376,315.1081715733668,1,Tokachidake,18655,Confirmed Eruption
1958,6,171.5,35.5,1958-06-01,-0.376,315.1081715733668,1,Asamayama,17801,Confirmed Eruption
1958,6,171.5,35.5,1958-06-01,-0.376,315.1081715733668,1,Krakatau,15606,Confirmed Eruption
1958,6,171.5,35.5,1958-06-01,-0.376,315.1081715733668,1,Epi,15327,Confirmed Eruption
1958,6,171.5,35.5,1958-06-01,-0.376,315.1081715733668,1,Fernandina,11663,Confirmed Eruption
1958,6,171.5,35.5,1958-06-01,-0.376,315.1081715733668,1,Slamet,13399,Confirmed Eruption
1958,6,171.5,35.5,1958-06-01,-0.376,315.1081715733668,1,Bam,14889,Confirmed Eruption
1958,6,171.5,35.5,1958-06-01,-0.376,315.1081715733668,1,Fukujin,18433,Uncertain Eruption
1958,6,171.5,35.5,1958-06-01,-0.376,315.1081715733668,1,Okmok,19846,Confirmed Eruption
1958,6,171.5,35.5,1958-06-01,-0.376,315.1081715733668,1,Nyamuragira,14065,Confirmed Eruption
1958,6,171.5,35.5,1958-06-01,-0.376,315.1081715733668,1,Tolbachik,19310,Confirmed Eruption
1958,6,171.5,35.5,1958-06-01,-0.376,315.1081715733668,1,Mahawu,16469,Confirmed Eruption
1958,6,171.5,35.5,1958-06-01,-0.376,315.1081715733668,1,Rumble III,14671,Confirmed Eruption
1958,6,171.5,35.5,1958-06-01,-0.376,315.1081715733668,1,Sangeang Api,16248,Confirmed Eruption
1958,6,171.5,35.5,1958-06-01,-0.376,315.1081715733668,1,Moyorodake [Medvezhia],18764,Confirmed Eruption
1958,6,171.5,35.5,1958-06-01,-0.376,315.1081715733668,1,Myojinsho,18320,Confirmed Eruption
1958,6,171.5,35.5,1958-06-01,-0.376,315.1081715733668,1,Poas,11166,Confirmed Eruption
1958,6,171.5,35.5,1958-06-01,-0.376,315.1081715733668,1,Fukutoku-Oka-no-Ba,18454,Uncertain Eruption
1958,6,171.5,35.5,1958-06-01,-0.376,315.1081715733668,1,Marapi,15461,Confirmed Eruption
1958,6,171.5,35.5,1958-06-01,-0.376,315.1081715733668,1,"Fournaise, Piton de la",14355,Confirmed Eruption
1958,6,171.5,35.5,1958-06-01,-0.376,315.1081715733668,1,Chikurachki,18849,Confirmed Eruption
1958,6,171.5,35.5,1958-06-01,-0.376,315.1081715733668,1,Bezymianny,19339,Confirmed Eruption
1958,6,171.5,35.5,1958-06-01,-0.376,315.1081715733668,1,Klyuchevskoy,19448,Confirmed Eruption
1958,6,171.5,35.5,1958-06-01,-0.376,315.1081715733668,1,Pavlof,20135,Confirmed Eruption
1958,6,171.5,35.5,1958-06-01,-0.376,315.1081715733668,1,Langila,14989,Confirmed Eruption
1958,6,171.5,35.5,1958-06-01,-0.376,315.1081715733668,1,Slamet,13398,Confirmed Eruption
1958,6,171.5,35.5,1958-06-01,-0.376,315.1081715733668,1,Izu-Oshima,18229,Confirmed Eruption
1958,6,171.5,35.5,1958-06-01,-0.376,315.1081715733668,1,Bam,14888,Confirmed Eruption
1958,6,171.5,35.5,1958-06-01,-0.376,315.1081715733668,1,Akan,18693,Confirmed Eruption
1958,6,171.5,35.5,1958-06-01,-0.376,315.1081715733668,1,Lokon-Empung,16446,Confirmed Eruption
1958,6,171.5,35.5,1958-06-01,-0.376,315.1081715733668,1,"Lengai, Ol Doinyo",14018,Confirmed Eruption
1958,6,171.5,35.5,1958-06-01,-0.376,315.1081715733668,1,Ulawun,15047,Confirmed Eruption
1958,6,171.5,35.5,1958-06-01,-0.376,315.1081715733668,1,Bezymianny,19338,Confirmed Eruption
1958,6,171.5,35.5,1958-06-01,-0.376,315.1081715733668,1,Tupungatito,20739,Confirmed Eruption
1958,7,191.4,37.6,1958-07-01,-0.0,315.1344418167788,1,Kusatsu-Shiranesan,17841,Confirmed Eruption
1958,7,191.4,37.6,1958-07-01,-0.0,315.1344418167788,1,Tofua,14750,Confirmed Eruption
1958,7,191.4,37.6,1958-07-01,-0.0,315.1344418167788,1,Bezymianny,19340,Confirmed Eruption
1958,7,191.4,37.6,1958-07-01,-0.0,315.1344418167788,1,Whakaari/White Island,14477,Confirmed Eruption
1958,7,191.4,37.6,1958-07-01,-0.0,315.1344418167788,1,Kavachi,15154,Confirmed Eruption
1958,7,191.4,37.6,1958-07-01,-0.0,315.1344418167788,1,Ambrym,15268,Confirmed Eruption
1958,7,191.4,37.6,1958-07-01,-0.0,315.1344418167788,1,Etna,13792,Confirmed Eruption
1958,7,191.4,37.6,1958-07-01,-0.0,315.1344418167788,1,Reventador,11441,Confirmed Eruption
1958,7,191.4,37.6,1958-07-01,-0.0,315.1344418167788,1,Villarrica,12160,Confirmed Eruption
1958,7,191.4,37.6,1958-07-01,-0.0,315.1344418167788,1,Tongariro,14596,Confirmed Eruption
1958,7,191.4,37.6,1958-07-01,-0.0,315.1344418167788,1,Marapi,15462,Confirmed Eruption
1958,7,191.4,37.6,1958-07-01,-0.0,315.1344418167788,1,Kuwae,15341,Confirmed Eruption
1958,7,191.4,37.6,1958-07-01,-0.0,315.1344418167788,1,Tokachidake,18655,Confirmed Eruption
1958,7,191.4,37.6,1958-07-01,-0.0,315.1344418167788,1,Asamayama,17801,Confirmed Eruption
1958,7,191.4,37.6,1958-07-01,-0.0,315.1344418167788,1,Krakatau,15606,Confirmed Eruption
1958,7,191.4,37.6,1958-07-01,-0.0,315.1344418167788,1,Epi,15327,Confirmed Eruption
1958,7,191.4,37.6,1958-07-01,-0.0,315.1344418167788,1,Fernandina,11663,Confirmed Eruption
1958,7,191.4,37.6,1958-07-01,-0.0,315.1344418167788,1,Slamet,13399,Confirmed Eruption
1958,7,191.4,37.6,1958-07-01,-0.0,315.1344418167788,1,Bam,14889,Confirmed Eruption
1958,7,191.4,37.6,1958-07-01,-0.0,315.1344418167788,1,Fukujin,18433,Uncertain Eruption
1958,7,191.4,37.6,1958-07-01,-0.0,315.1344418167788,1,Okmok,19846,Confirmed Eruption
1958,7,191.4,37.6,1958-07-01,-0.0,315.1344418167788,1,Nyamuragira,14065,Confirmed Eruption
1958,7,191.4,37.6,1958-07-01,-0.0,315.1344418167788,1,Tolbachik,19310,Confirmed Eruption
1958,7,191.4,37.6,1958-07-01,-0.0,315.1344418167788,1,Mahawu,16469,Confirmed Eruption
1958,7,191.4,37.6,1958-07-01,-0.0,315.1344418167788,1,Rumble III,14671,Confirmed Eruption
1958,7,191.4,37.6,1958-07-01,-0.0,315.1344418167788,1,Sangeang Api,16248,Confirmed Eruption
1958,7,191.4,37.6,1958-07-01,-0.0,315.1344418167788,1,Moyorodake [Medvezhia],18764,Confirmed Eruption
1958,7,191.4,37.6,1958-07-01,-0.0,315.1344418167788,1,Myojinsho,18320,Confirmed Eruption
1958,7,191.4,37.6,1958-07-01,-0.0,315.1344418167788,1,Poas,11166,Confirmed Eruption
1958,7,191.4,37.6,1958-07-01,-0.0,315.1344418167788,1,Fukutoku-Oka-no-Ba,18454,Uncertain Eruption
1958,7,191.4,37.6,1958-07-01,-0.0,315.1344418167788,1,Marapi,15461,Confirmed Eruption
1958,7,191.4,37.6,1958-07-01,-0.0,315.1344418167788,1,"Fournaise, Piton de la",14355,Confirmed Eruption
1958,7,191.4,37.6,1958-07-01,-0.0,315.1344418167788,1,Chikurachki,18849,Confirmed Eruption
1958,7,191.4,37.6,1958-07-01,-0.0,315.1344418167788,1,Bezymianny,19339,Confirmed Eruption
1958,7,191.4,37.6,1958-07-01,-0.0,315.1344418167788,1,Klyuchevskoy,19448,Confirmed Eruption
1958,7,191.4,37.6,1958-07-01,-0.0,315.1344418167788,1,Pavlof,20135,Confirmed Eruption
1958,7,191.4,37.6,1958-07-01,-0.0,315.1344418167788,1,Langila,14989,Confirmed Eruption
1958,7,191.4,37.6,1958-07-01,-0.0,315.1344418167788,1,Slamet,13398,Confirmed Eruption
1958,7,191.4,37.6,1958-07-01,-0.0,315.1344418167788,1,Izu-Oshima,18229,Confirmed Eruption
1958,7,191.4,37.6,1958-07-01,-0.0,315.1344418167788,1,Bam,14888,Confirmed Eruption
1958,7,191.4,37.6,1958-07-01,-0.0,315.1344418167788,1,Akan,18693,Confirmed Eruption
1958,7,191.4,37.6,1958-07-01,-0.0,315.1344418167788,1,Lokon-Empung,16446,Confirmed Eruption
1958,7,191.4,37.6,1958-07-01,-0.0,315.1344418167788,1,"Lengai, Ol Doinyo",14018,Confirmed Eruption
1958,7,191.4,37.6,1958-07-01,-0.0,315.1344418167788,1,Ulawun,15047,Confirmed Eruption
1958,7,191.4,37.6,1958-07-01,-0.0,315.1344418167788,1,Bezymianny,19338,Confirmed Eruption
1958,7,191.4,37.6,1958-07-01,-0.0,315.1344418167788,1,Tupungatito,20739,Confirmed Eruption
1958,8,200.2,35.6,1958-08-01,-0.351,315.1625166493521,1,Kusatsu-Shiranesan,17841,Confirmed Eruption
1958,8,200.2,35.6,1958-08-01,-0.351,315.1625166493521,1,Tofua,14750,Confirmed Eruption
1958,8,200.2,35.6,1958-08-01,-0.351,315.1625166493521,1,Bezymianny,19340,Confirmed Eruption
1958,8,200.2,35.6,1958-08-01,-0.351,315.1625166493521,1,Whakaari/White Island,14477,Confirmed Eruption
1958,8,200.2,35.6,1958-08-01,-0.351,315.1625166493521,1,Kavachi,15154,Confirmed Eruption
1958,8,200.2,35.6,1958-08-01,-0.351,315.1625166493521,1,Ambrym,15268,Confirmed Eruption
1958,8,200.2,35.6,1958-08-01,-0.351,315.1625166493521,1,Etna,13792,Confirmed Eruption
1958,8,200.2,35.6,1958-08-01,-0.351,315.1625166493521,1,Reventador,11441,Confirmed Eruption
1958,8,200.2,35.6,1958-08-01,-0.351,315.1625166493521,1,Villarrica,12160,Confirmed Eruption
1958,8,200.2,35.6,1958-08-01,-0.351,315.1625166493521,1,Tongariro,14596,Confirmed Eruption
1958,8,200.2,35.6,1958-08-01,-0.351,315.1625166493521,1,Marapi,15462,Confirmed Eruption
1958,8,200.2,35.6,1958-08-01,-0.351,315.1625166493521,1,Kuwae,15341,Confirmed Eruption
1958,8,200.2,35.6,1958-08-01,-0.351,315.1625166493521,1,Tokachidake,18655,Confirmed Eruption
1958,8,200.2,35.6,1958-08-01,-0.351,315.1625166493521,1,Asamayama,17801,Confirmed Eruption
1958,8,200.2,35.6,1958-08-01,-0.351,315.1625166493521,1,Krakatau,15606,Confirmed Eruption
1958,8,200.2,35.6,1958-08-01,-0.351,315.1625166493521,1,Epi,15327,Confirmed Eruption
1958,8,200.2,35.6,1958-08-01,-0.351,315.1625166493521,1,Fernandina,11663,Confirmed Eruption
1958,8,200.2,35.6,1958-08-01,-0.351,315.1625166493521,1,Slamet,13399,Confirmed Eruption
1958,8,200.2,35.6,1958-08-01,-0.351,315.1625166493521,1,Bam,14889,Confirmed Eruption
1958,8,200.2,35.6,1958-08-01,-0.351,315.1625166493521,1,Fukujin,18433,Uncertain Eruption
1958,8,200.2,35.6,1958-08-01,-0.351,315.1625166493521,1,Okmok,19846,Confirmed Eruption
1958,8,200.2,35.6,1958-08-01,-0.351,315.1625166493521,1,Nyamuragira,14065,Confirmed Eruption
1958,8,200.2,35.6,1958-08-01,-0.351,315.1625166493521,1,Tolbachik,19310,Confirmed Eruption
1958,8,200.2,35.6,1958-08-01,-0.351,315.1625166493521,1,Mahawu,16469,Confirmed Eruption
1958,8,200.2,35.6,1958-08-01,-0.351,315.1625166493521,1,Rumble III,14671,Confirmed Eruption
1958,8,200.2,35.6,1958-08-01,-0.351,315.1625166493521,1,Sangeang Api,16248,Confirmed Eruption
1958,8,200.2,35.6,1958-08-01,-0.351,315.1625166493521,1,Moyorodake [Medvezhia],18764,Confirmed Eruption
1958,8,200.2,35.6,1958-08-01,-0.351,315.1625166493521,1,Myojinsho,18320,Confirmed Eruption
1958,8,200.2,35.6,1958-08-01,-0.351,315.1625166493521,1,Poas,11166,Confirmed Eruption
1958,8,200.2,35.6,1958-08-01,-0.351,315.1625166493521,1,Fukutoku-Oka-no-Ba,18454,Uncertain Eruption
1958,8,200.2,35.6,1958-08-01,-0.351,315.1625166493521,1,Marapi,15461,Confirmed Eruption
1958,8,200.2,35.6,1958-08-01,-0.351,315.1625166493521,1,"Fournaise, Piton de la",14355,Confirmed Eruption
1958,8,200.2,35.6,1958-08-01,-0.351,315.1625166493521,1,Chikurachki,18849,Confirmed Eruption
1958,8,200.2,35.6,1958-08-01,-0.351,315.1625166493521,1,Bezymianny,19339,Confirmed Eruption
1958,8,200.2,35.6,1958-08-01,-0.351,315.1625166493521,1,Klyuchevskoy,19448,Confirmed Eruption
1958,8,200.2,35.6,1958-08-01,-0.351,315.1625166493521,1,Pavlof,20135,Confirmed Eruption
1958,8,200.2,35.6,1958-08-01,-0.351,315.1625166493521,1,Langila,14989,Confirmed Eruption
1958,8,200.2,35.6,1958-08-01,-0.351,315.1625166493521,1,Slamet,13398,Confirmed Eruption
1958,8,200.2,35.6,1958-08-01,-0.351,315.1625166493521,1,Izu-Oshima,18229,Confirmed Eruption
1958,8,200.2,35.6,1958-08-01,-0.351,315.1625166493521,1,Bam,14888,Confirmed Eruption
1958,8,200.2,35.6,1958-08-01,-0.351,315.1625166493521,1,Akan,18693,Confirmed Eruption
1958,8,200.2,35.6,1958-08-01,-0.351,315.1625166493521,1,Lokon-Empung,16446,Confirmed Eruption
1958,8,200.2,35.6,1958-08-01,-0.351,315.1625166493521,1,"Lengai, Ol Doinyo",14018,Confirmed Eruption
1958,8,200.2,35.6,1958-08-01,-0.351,315.1625166493521,1,Ulawun,15047,Confirmed Eruption
1958,8,200.2,35.6,1958-08-01,-0.351,315.1625166493521,1,Bezymianny,19338,Confirmed Eruption
1958,8,200.2,35.6,1958-08-01,-0.351,315.1625166493521,1,Tupungatito,20739,Confirmed Eruption
1958,9,201.2,31.6,1958-09-01,-0.308,315.1925469011818,1,Kusatsu-Shiranesan,17841,Confirmed Eruption
1958,9,201.2,31.6,1958-09-01,-0.308,315.1925469011818,1,Tofua,14750,Confirmed Eruption
1958,9,201.2,31.6,1958-09-01,-0.308,315.1925469011818,1,Bezymianny,19340,Confirmed Eruption
1958,9,201.2,31.6,1958-09-01,-0.308,315.1925469011818,1,Whakaari/White Island,14477,Confirmed Eruption
1958,9,201.2,31.6,1958-09-01,-0.308,315.1925469011818,1,Kavachi,15154,Confirmed Eruption
1958,9,201.2,31.6,1958-09-01,-0.308,315.1925469011818,1,Ambrym,15268,Confirmed Eruption
1958,9,201.2,31.6,1958-09-01,-0.308,315.1925469011818,1,Etna,13792,Confirmed Eruption
1958,9,201.2,31.6,1958-09-01,-0.308,315.1925469011818,1,Reventador,11441,Confirmed Eruption
1958,9,201.2,31.6,1958-09-01,-0.308,315.1925469011818,1,Villarrica,12160,Confirmed Eruption
1958,9,201.2,31.6,1958-09-01,-0.308,315.1925469011818,1,Tongariro,14596,Confirmed Eruption
1958,9,201.2,31.6,1958-09-01,-0.308,315.1925469011818,1,Marapi,15462,Confirmed Eruption
1958,9,201.2,31.6,1958-09-01,-0.308,315.1925469011818,1,Kuwae,15341,Confirmed Eruption
1958,9,201.2,31.6,1958-09-01,-0.308,315.1925469011818,1,Tokachidake,18655,Confirmed Eruption
1958,9,201.2,31.6,1958-09-01,-0.308,315.1925469011818,1,Asamayama,17801,Confirmed Eruption
1958,9,201.2,31.6,1958-09-01,-0.308,315.1925469011818,1,Krakatau,15606,Confirmed Eruption
1958,9,201.2,31.6,1958-09-01,-0.308,315.1925469011818,1,Epi,15327,Confirmed Eruption
1958,9,201.2,31.6,1958-09-01,-0.308,315.1925469011818,1,Fernandina,11663,Confirmed Eruption
1958,9,201.2,31.6,1958-09-01,-0.308,315.1925469011818,1,Slamet,13399,Confirmed Eruption
1958,9,201.2,31.6,1958-09-01,-0.308,315.1925469011818,1,Bam,14889,Confirmed Eruption
1958,9,201.2,31.6,1958-09-01,-0.308,315.1925469011818,1,Fukujin,18433,Uncertain Eruption
1958,9,201.2,31.6,1958-09-01,-0.308,315.1925469011818,1,Okmok,19846,Confirmed Eruption
1958,9,201.2,31.6,1958-09-01,-0.308,315.1925469011818,1,Nyamuragira,14065,Confirmed Eruption
1958,9,201.2,31.6,1958-09-01,-0.308,315.1925469011818,1,Tolbachik,19310,Confirmed Eruption
1958,9,201.2,31.6,1958-09-01,-0.308,315.1925469011818,1,Mahawu,16469,Confirmed Eruption
1958,9,201.2,31.6,1958-09-01,-0.308,315.1925469011818,1,Rumble III,14671,Confirmed Eruption
1958,9,201.2,31.6,1958-09-01,-0.308,315.1925469011818,1,Sangeang Api,16248,Confirmed Eruption
1958,9,201.2,31.6,1958-09-01,-0.308,315.1925469011818,1,Moyorodake [Medvezhia],18764,Confirmed Eruption
1958,9,201.2,31.6,1958-09-01,-0.308,315.1925469011818,1,Myojinsho,18320,Confirmed Eruption
1958,9,201.2,31.6,1958-09-01,-0.308,315.1925469011818,1,Poas,11166,Confirmed Eruption
1958,9,201.2,31.6,1958-09-01,-0.308,315.1925469011818,1,Fukutoku-Oka-no-Ba,18454,Uncertain Eruption
1958,9,201.2,31.6,1958-09-01,-0.308,315.1925469011818,1,Marapi,15461,Confirmed Eruption
1958,9,201.2,31.6,1958-09-01,-0.308,315.1925469011818,1,"Fournaise, Piton de la",14355,Confirmed Eruption
1958,9,201.2,31.6,1958-09-01,-0.308,315.1925469011818,1,Chikurachki,18849,Confirmed Eruption
1958,9,201.2,31.6,1958-09-01,-0.308,315.1925469011818,1,Bezymianny,19339,Confirmed Eruption
1958,9,201.2,31.6,1958-09-01,-0.308,315.1925469011818,1,Klyuchevskoy,19448,Confirmed Eruption
1958,9,201.2,31.6,1958-09-01,-0.308,315.1925469011818,1,Pavlof,20135,Confirmed Eruption
1958,9,201.2,31.6,1958-09-01,-0.308,315.1925469011818,1,Langila,14989,Confirmed Eruption
1958,9,201.2,31.6,1958-09-01,-0.308,315.1925469011818,1,Slamet,13398,Confirmed Eruption
1958,9,201.2,31.6,1958-09-01,-0.308,315.1925469011818,1,Izu-Oshima,18229,Confirmed Eruption
1958,9,201.2,31.6,1958-09-01,-0.308,315.1925469011818,1,Bam,14888,Confirmed Eruption
1958,9,201.2,31.6,1958-09-01,-0.308,315.1925469011818,1,Akan,18693,Confirmed Eruption
1958,9,201.2,31.6,1958-09-01,-0.308,315.1925469011818,1,Lokon-Empung,16446,Confirmed Eruption
1958,9,201.2,31.6,1958-09-01,-0.308,315.1925469011818,1,"Lengai, Ol Doinyo",14018,Confirmed Eruption
1958,9,201.2,31.6,1958-09-01,-0.308,315.1925469011818,1,Ulawun,15047,Confirmed Eruption
1958,9,201.2,31.6,1958-09-01,-0.308,315.1925469011818,1,Bezymianny,19338,Confirmed Eruption
1958,9,201.2,31.6,1958-09-01,-0.308,315.1925469011818,1,Tupungatito,20739,Confirmed Eruption
